Text,label
Totally agree with you.  Fuck Prop 8.  very cool that apple came out publicly against 8 on the website.,AG
u know  that's what I hate about Ohio  seeing grown up idiots in shorts when it's freezing outside :0),AG
fuck yes,AG
:) if she is a dumb hoe why'd he put his cock in her?,AG
still nothing.  Lucky for you I have the free time to hop on twitter and remind you that you still fucking owe me.,AG
charter sucks as is nothing but trouble - att needs to roll out uverse faster!,AG
did Santa cum n visit u huny?,AG
nice voicemail... i didn't enjoy it cuz i am a bitch.,AG
summer workout tape? How you gonna workout to Kanyes depressing ass album  ok  maybe 2 songs,AG
Well I I said some words about Pollgod that i didnt mean because a SP member was being a fuck head lol,AG
i'm with you on the new yrs res! i'm 10lbs chubbier than i was 8 mos ago and i ALSO thought i was completely immune to fat! :(,AG
Oh  you bastard.  You couldn't wait until I'm not busy.  I'll probably catch the tail end again.  Damn it all.,AG
How is the Loser episode?  Lotsa crying??,AG
I am Dutch ;) Over here  there's a difference between the fat ho-ho santa and st. nicolas (sinterklaas).,AG
fuck off!!!,AG
ducking ducking ducking. Stupid ass autocorrect,AG
DAMN TJ  You getting called out in songs now??!!,AG
LMAO!! I aint gonna front  shit did look kinda moist! Ol Duncan Hines Ass!!! LOL!!,AG
my programs is telling me the same damn thing. WTH!?!,AG
I wanna see her tall lanky ass playin tennis  lol,AG
The guy who runs it is a major dick  underpays or doesn't pay models. He's harassed me and belittled me.,AG
Yeah it was four years ago  but I have a long memory. I also still hate the Avalanche even though they've sucked for years. :},AG
Grew up a Habs fan  which meant I had to hate the Leafs when I moved to Toronto  which meant embracing the Wings.,AG
Wilt fresh spinach with hot bacon fat and top with bacon!,AG
Graphic novel class? I hate you but I love you but still I hate you and oh yesh  Hows ya boy JImmy?,AG
usually  if I am at the point where I'm ready to say something mean  I will click away. I hate mean people.  hate them.,AG
yes  it's winter time and i'd hate for her ears to get cold out there on the ocean city boardwalk.,AG
Now I know you're really are GAY!,AG
Me?? Hairy ass??? WTF?!?! I would laser that shit...,AG
which keyboard do u hate? I hate iPhone keyboard. Yes touchscreen is cool but I WISH I had actual buttons 2 push! Less typo's,AG
write more books  sccessful new venture with me  &bring fat fat 2 L.A. so we can hang out and buy our sons a bunch of cute clothes,AG
Fuck you  McGaffigan. I WANT TO GO. NAO!,AG
You can stop voting now. Holy fuck. If only McCain had you on his side  and you were 18.,AG
You bash Nickelback  but you listen to Staind? WTF?! I hate both  btw.,AG
I nominate @Badhorse_ for a Shorty Award in #green because... Why the fuck not?,AG
Joanne Angel? You know how much I hate you right now :p &lt;3 XXXorcist,AG
I also lost my wallet over the weekend! its sucks  in my case I was just dumb and appear to have dropped it somewhere...,AG
dunno  I just saw her go at the top of stairs; It seemed like an ass slide.,AG
It's just crazy. This boy is fucking up my sleep schedule. Probably why I don't mind too much. ;),AG
"RE: Hugh's daughter.  I just hate to see when a female CEO step down and says it's so ""company can evolve"" AAARRRG!",AG
like tha new 50 shit fire.  finally sum club gangsta shit i neede that!!! hook is catchy as fuck and 50 whas rappin good.,AG
i fuck wit u.  u got skillz homie.,AG
-- damn fool. you're a 247 workhorse!,AG
#NAME?,AG
-- damn homie ... in highschool you was the man homie. fuck happened to you?,AG
--- that shit right there fool ... is FUCKING TIGHT!!!! --- http://tinyurl.com/6fro26,AG
no. ur 13 get the fuck off the internet and get back to playing with ur easy bake oven. stupid parents buyin brats iphones.,AG
if Q is there tell him he sucks. He's dark and plays suspect lol,AG
thats the only set back  and its a bitch to send ish back,AG
blocked. What a fucking load of old shit.,AG
lol the fuck what concert was that,AG
because I hate you. The last one I rewrote cuz there was a typo and it was bothering me,AG
oops but you're forgiven. Hope they win. I Never had a good exp. with a shelter  they hate us military types. Glad you did though!,AG
fuck yo couch,AG
ground her now and she'll kick your ass lol,AG
can't make up my mind. Go out w my girl vip style and leave the dog home alone till morn  stay in or go to a gay pj party,AG
Oh  Hannah  I am so  so sorry for your loss. I've done the deathbed vigil and it sucks. I hope your pain eases with time. Love,AG
Happy birthday you damn sexy hobo!,AG
I'm celebrating and drinking to the fact you're an annoying fuck :),AG
I'm doing nothing. I was thinking about going to the Flaming Lips concert  but hate going alone.,AG
dude the talk about universe at #LeWeb is awesome. As a nerd guy you have to watch it,AG
Jerry IS Cowboy's problem. He won't hire real coach  'cuz then the credit wouldn't go to him. He's poster child for attn whore.,AG
u r pussy. lulz.,AG
don't you just hate that?! Especially when it is over the most irrelevant crap,AG
yes. Freakin 17 and in college since i was 16 ugh! It sucks. Hah,AG
Then why u cryn? Hate'n on me.,AG
If it wasn't for AT&T's spotty network  I'd switch in a heartbeat. That's where Verizon kicks some serious ass.,AG
you fart like a fucking bass drum lol,AG
what da drilly wit dat do! ...oh  and i STILL got distribution in Japan...damn  that chick was the worst that night,AG
yeah  but w/ that running time u'll be there 2morrow. that mmovie is long as fuck.,AG
damn bossman  let find out u got 2 jobs. what are u  a single parent or somethin'?,AG
"no-sign. i dont fuck with ""rats""",AG
http://twitpic.com/s13a - omg i hate scottiethehottie!! he is a retarded spammer!! he is photographer08 (it got deleted ...,AG
no fuck you,AG
I don't bother arguing that about Bush anymore because people who admire him have damn near no power post-2008 elections.,AG
do you think you are nudging me to change my update...WHORE NAILS!,AG
thats what you get for being a fat ass....FAT ASS...,AG
I HATE YOU!,AG
i've been on twitter 1 week and am about 20 shy of 500. does that make me a loser? LOL LOL LOL,AG
well either wy thy like dick wayyy to much.,AG
omg son i JUST figured out how to reply to youuuuuuu. i hate this lmao,AG
fail whale?,AG
cluster fuck indeed.,AG
"- you can trust me to do my part to help @adam_callender win his ""biggest loser"" contest.  ;)",AG
Dang I hate the little buttons. GO BACK ONE TWEET!,AG
ironic - I normally hate plastic 4 environmental reasons- this time  it actually saved some of the patterns from the wet grass,AG
God Damn !! Ok ... How about Peter Duncan then ?,AG
damn you overload issues! :(,AG
that's killer. Wish it was even cool here. But it's been damn near 80 most of the week. No where near festive temps.,AG
"ugh  yes. I am a consumer whore... ""and how!""",AG
SHUT THE FUCK UP!,AG
i hear ya. iPods can get annoying with that damn clicking noise!,AG
dude...if u didnt tell me how 2 do this fucking thing(twittr) i wud prob still b lyk nowhere with it!,AG
Don't you just hate deciding on things.,AG
"eddie izzard says the brits pronounce ""herb"" with the h ""because there's a fucking h in it.""",AG
I feel like such a nerd watching this! I LOVE IT!!!!!!!!!,AG
#NAME?,AG
wtf? That is so gay.,AG
Would you believe the same article said eating less helps us live longer  too? Damn those scientists!,AG
"YOU""RE A GAY!? .... =) I &lt;3 you",AG
There's some dude at this bar that totally looks like you. Should I kick his ass for impersonating?,AG
all these awesome people just flock to me. Guess I'm about cool as fuck.,AG
@KitchenGirlJo what's the fail whale?,AG
oh LOL I use a client so I never get the fail whale :-p,AG
could be that I'm not typing hard enough? happened a lot more when I first got this laptop about 3 weeks ago. Sucks ass,AG
you're a fucking bully  man.,AG
damn son,AG
fuck the world? Or for the win,AG
http://is.gd/brVS (iTunes) or http://is.gd/b4yp Antrel Rolle previewed today's MIN game on the Best Damn Sports Show Podcast.,AG
oh come on. I mean  we all love to hate MyZou  but it's one thing to hate MyZou and another to take a time machine to the 70s.,AG
no i dont! He does. I hate his guts!!!,AG
this makes mme smile lol. I hate him. But we still dont bring him up bc to us he is dead and non-existant.,AG
i hope so that way i can fuck him over continuously.,AG
your a effin cunt! Ihu!,AG
dude that sucks man!,AG
Im glad to meet someone with similar FREAK gifts to me.  haha,AG
read the emacs-rails codebase and then see why emacs is just damn cool,AG
omg omg omg! finally the shoes r coming out yay yay I want them so so so SO BAD! =) fuck cancer! =) this literary made my day,AG
god a free cure show! damn!  I didn't know about this & I live close! ugh lucky lucky how was it??,AG
"Girl  talked to Black Milk on the phn for an hour. Watching ""Big Bang Theory"" drunk as fuck  eating cereal & its cold in the D.",AG
Are you out celebrating your birthday? If so  a birthday drink is ok! But don't forget the marathon. I hate being such a stickler.,AG
Damnit.  I've started a new short story.  About a dentist. Fuck.,AG
All of my friends are married gay  or have been burned so badly they don't want 2 even think about another relationship :o( I've,AG
"Well  if he's a pussy  he surely isn't that man of ""substance"" your looking for lol...Don't settle when you know you want more.",AG
the fail whale?,AG
Damn  you've had more jobs than  um  er  well  you're just always employed! lol,AG
lol maaan-fuck this!! I almost busted my shit like 5 times tryna walk on this damn ice!!,AG
burger in each hand? Wut a fat ass!! Lol,AG
"yo I only peeped the last 30mins-and I saw here and THOUGHT it was her but figured ""naaah this bitch looks way broker"" lol yikes",AG
Yeah! id do her like my nigga did them white chicks at the club on Knocked Up...I fuck the shit out u old bitch but no clubin,AG
yeah she pretty cool but she got moments where i be like ehhhh idk! now id fuck but the ass lick wud depend on the nite,AG
Son i just got finished watchin Big Mommas House...WOW!!! She damn sure can...and she a MILF so thats a bonus,AG
yep ur an uber nerd now,AG
and @rapperbigpooh. Was that Sheila easton? Nah...it was that chick that used to fuck with Prince right?,AG
Damn fucking skippy. I'm onthe same shit,AG
Oldest son just turned 19 months and youngest is 5 weeks old. Damn dude  u look too young to have a 17 year old! :),AG
Bill Donahue? Seriously? Ask him why he uses hate speech against gays  women and Jews and maybe I'd listen to his complaints,AG
I used to do the shopping but when my wife stopped worked a few years back she took over. It is just damn cold until April,AG
I just got done busting my ass for the day. I need Booze!,AG
I nominate @IgortheTroll cuz he's thee Best Damn Troll we gots!! ;)),AG
